"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.663412271E1,4.272116089E-1,5.585484924E0,7.836354218E0,9.632683895E0
7.664410871E1,4.364923096E-1,5.591472473E0,7.843239899E0,9.642173099E0
7.665409471E1,4.108955383E-1,5.647156677E0,7.835456085E0,9.667139481E0
7.666407971E1,4.209246826E-1,5.663323059E0,7.897726593E0,9.727512066E0
7.667406571E1,4.302053833E-1,5.631738739E0,7.931256866E0,9.736857469E0
7.668405071E1,3.808081055E-1,5.588329010E0,7.898175659E0,9.682748302E0
7.669403671E1,3.802093506E-1,5.590274963E0,7.906258850E0,9.690441802E0
7.670402271E1,4.161346436E-1,5.641468506E0,7.932005310E0,9.742486499E0
7.671400771E1,3.936813354E-1,5.616470490E0,7.927664337E0,9.723558381E0
7.672399371E1,3.336561584E-1,5.580994263E0,7.882009277E0,9.663585962E0
7.673397871E1,3.348536682E-1,5.666017456E0,7.779322815E0,9.629836149E0
7.674396471E1,2.957849121E-1,5.725743256E0,7.745343475E0,9.636491586E0
7.675395071E1,3.103047180E-1,5.745202789E0,7.789801025E0,9.684247215E0
7.676393571E1,3.074606323E-1,5.711223450E0,7.753127289E0,9.634499888E0
7.677392171E1,2.032772827E-1,5.760471039E0,7.687713318E0,9.608604701E0
7.678390671E1,8.217910767E-2,5.810766449E0,7.621850281E0,9.584589810E0
7.679389271E1,1.161584473E-1,5.819897461E0,7.593110046E0,9.567654855E0
7.680387871E1,2.320175171E-1,5.785469055E0,7.656128998E0,9.599051805E0
7.681386371E1,2.766247559E-1,5.763165436E0,7.804620209E0,9.705807215E0
7.682384971E1,3.016227722E-1,5.819149017E0,8.009693756E0,9.904981860E0
7.683383471E1,1.936972046E-1,5.797593842E0,8.101752319E0,9.964336586E0
7.684382071E1,8.457412720E-2,5.789959717E0,8.159532166E0,1.000543610E1
7.685380671E1,4.535568237E-2,5.791606293E0,8.120463409E0,9.974301307E0
7.686379171E1,1.414558411E-1,5.755531311E0,8.013435974E0,9.867183313E0
7.687377771E1,3.613485718E-1,5.750142517E0,7.934400330E0,9.805581082E0
7.688376271E1,4.302053833E-1,5.707930298E0,7.931256866E0,9.781123680E0
7.689374871E1,3.632945251E-1,5.666167145E0,8.032446442E0,9.836545576E0
7.690373471E1,2.204914856E-1,5.600004730E0,8.070167999E0,9.825287833E0
7.691371971E1,1.167572021E-1,5.596412201E0,8.061186676E0,9.814081332E0
7.692370571E1,4.580474854E-2,5.607040100E0,8.077203369E0,9.832711275E0
7.693369071E1,-5.388793945E-2,5.678291931E0,8.182883606E0,9.960195142E0
7.694367671E1,-1.128652954E-1,5.744304657E0,8.271199951E0,1.007087500E1
7.695366271E1,-8.397537231E-2,5.749244385E0,8.391998749E0,1.017283175E1
7.696364771E1,-9.729766846E-2,5.682782593E0,8.402177582E0,1.014396732E1
7.697363371E1,-1.646575928E-3,5.686075745E0,8.282127228E0,1.004614809E1
7.698361871E1,2.844085693E-2,5.805826721E0,8.031548309E0,9.910307818E0
7.699360471E1,-1.068777466E-1,5.860463104E0,7.643854523E0,9.632495140E0
7.700359071E1,-4.402345276E-1,5.769452362E0,6.469097443E0,8.679263144E0
7.701357571E1,-2.014810181E-1,5.685476990E0,7.131170654E0,9.122435974E0
7.702356171E1,-1.125659180E-1,5.749394073E0,7.471263428E0,9.428042241E0
7.703354671E1,-2.604583740E-1,5.947432251E0,7.885302429E0,9.880171220E0
7.704353271E1,-2.758763123E-1,5.832621002E0,8.064030762E0,9.956112074E0
7.705351871E1,-2.915936279E-1,5.787714386E0,8.027357025E0,9.900561876E0
7.706350371E1,-1.492396545E-1,5.390440521E0,8.226443024E0,9.836335004E0
7.707348971E1,8.966354370E-2,5.252876587E0,8.574020233E0,1.005557432E1
7.708347471E1,1.944456482E-1,5.440586243E0,8.750353546E0,1.030565257E1
7.709346071E1,-1.077758789E-2,5.518574066E0,8.788973236E0,1.037790087E1
7.710344671E1,-1.814227295E-1,5.507646790E0,8.834927673E0,1.041263820E1
7.711343171E1,-1.320254517E-1,5.419480133E0,8.786278839E0,1.032409277E1
7.712341771E1,7.933502197E-3,5.289849701E0,8.641230469E0,1.013180324E1
7.713340271E1,1.532812500E-1,5.265899506E0,8.339907074E0,9.864443357E0
7.714338871E1,2.408491516E-1,5.322930908E0,7.933202820E0,9.556532255E0
7.715337471E1,2.636018372E-1,5.367538147E0,7.643106079E0,9.343287549E0
7.716335971E1,2.508782959E-1,5.400469666E0,7.623945923E0,9.346259357E0
7.717334571E1,2.525248718E-1,5.399421844E0,7.709268494E0,9.415431258E0
7.718333071E1,2.544708252E-1,5.341941376E0,7.783663788E0,9.443861235E0
7.719331671E1,1.880090332E-1,5.324577484E0,7.815098419E0,9.458447869E0
7.720330271E1,7.978408813E-2,5.386997681E0,7.809859314E0,9.487887648E0
7.721328771E1,6.077362061E-2,5.466781769E0,7.901319122E0,9.608342220E0
7.722327371E1,1.380130005E-1,5.513784027E0,8.103398895E0,9.802343370E0
7.723325871E1,2.011816406E-1,5.438939667E0,8.361013184E0,9.976426224E0
7.724324471E1,2.700384521E-1,5.411846008E0,8.564140778E0,1.013437246E1
7.725323071E1,3.272195435E-1,5.388195190E0,8.609047394E0,1.016146727E1
7.726321571E1,3.388952637E-1,5.342989197E0,8.543334045E0,1.008220909E1
7.727320171E1,3.752696228E-1,5.343288574E0,8.544232178E0,1.008441687E1
7.728318671E1,4.614903259E-1,5.382057953E0,8.623118134E0,1.017534704E1
7.729317271E1,4.947212219E-1,5.345234528E0,8.640182648E0,1.017197313E1
7.730315871E1,4.794529724E-1,5.294789429E0,8.630752258E0,1.013679214E1
7.731314371E1,5.016069031E-1,5.259313202E0,8.592581635E0,1.008684510E1
7.732312971E1,4.574487305E-1,5.271737366E0,8.516090698E0,1.002617948E1
7.733311571E1,3.743714905E-1,5.288652191E0,8.406817932E0,9.939043402E0
7.734310071E1,3.793112183E-1,5.317542114E0,8.323141937E0,9.884069144E0
7.735308671E1,3.689826965E-1,5.329666901E0,8.293653259E0,9.865403281E0
7.736307171E1,3.561094666E-1,5.278024292E0,8.278834076E0,9.824634753E0
7.737305771E1,3.703298950E-1,5.270539856E0,8.236322479E0,9.785333034E0
7.738304371E1,3.097059631E-1,5.297483826E0,8.158184967E0,9.732175226E0
7.739302871E1,2.377056885E-1,5.314398651E0,8.084238739E0,9.677512749E0
7.740301471E1,1.628613281E-1,5.363346863E0,8.040829010E0,9.666795982E0
7.741299971E1,1.118174744E-1,5.422324219E0,8.000263367E0,9.665315154E0
7.742298571E1,2.022294617E-1,5.440286865E0,8.049361267E0,9.717501466E0
7.743297171E1,2.541714478E-1,5.368735657E0,8.153993683E0,9.766040070E0
7.744295671E1,2.811154175E-1,5.293292542E0,8.233029327E0,9.791871308E0
7.745294271E1,3.388952637E-1,5.297334137E0,8.234825592E0,9.797395138E0
7.746292771E1,3.823049927E-1,5.348377991E0,8.184230804E0,9.784321034E0
7.747291371E1,3.213816833E-1,5.406906281E0,8.174950104E0,9.806514718E0
7.748289967E1,2.628533936E-1,5.380261688E0,8.226892090E0,9.833517234E0
7.749288467E1,2.189945984E-1,5.410049744E0,8.204139404E0,9.829776204E0
7.750287067E1,1.422042847E-1,5.421276398E0,8.126301270E0,9.769709932E0
7.751285567E1,1.270857239E-1,5.434299316E0,8.049810333E0,9.713249005E0
7.752284167E1,1.757345581E-1,5.494773560E0,8.180189209E0,9.855907599E0
7.753282767E1,1.808239746E-1,5.504802704E0,8.359815674E0,1.001109725E1
7.754281267E1,1.775308228E-1,5.453309784E0,8.387358398E0,1.000589255E1
7.755279867E1,2.978805542E-1,5.371879120E0,8.278385010E0,9.873068240E0
7.756278367E1,3.863465881E-1,5.369484100E0,8.158035278E0,9.774157907E0
7.757276967E1,6.414161682E-1,5.050347748E0,7.741152191E0,9.265142434E0
7.758275567E1,1.797761536E0,4.602479095E0,7.580087128E0,9.048341352E0
7.759274067E1,1.219813385E0,5.096302185E0,7.873027954E0,9.457526623E0
7.760272667E1,5.815406799E-1,5.805377655E0,8.100255432E0,9.982721941E0
7.761271167E1,-2.260299683E-2,5.896687775E0,8.115373993E0,1.003148706E1
7.762269767E1,-2.667453003E-1,5.591023407E0,8.186326447E0,9.916987268E0
7.763268367E1,-2.885998535E-1,5.440885620E0,8.247100067E0,9.884391014E0
7.764266867E1,-1.410067749E-1,5.587730255E0,8.144712982E0,9.878206410E0
7.765265467E1,4.640350342E-2,5.714516602E0,8.195307770E0,9.991042124E0
7.766263967E1,2.073188782E-1,5.575904846E0,8.246950378E0,9.957202746E0
7.767262567E1,1.603166199E-1,5.489085388E0,8.193810883E0,9.863787133E0
7.768261167E1,1.760339355E-1,5.474864960E0,8.091274109E0,9.771072151E0
7.769259667E1,2.803669739E-1,5.473218384E0,7.969427490E0,9.671943943E0
7.770258267E1,4.444258118E-1,5.509742432E0,7.925119629E0,9.662416732E0
7.771256767E1,4.960684204E-1,5.489833832E0,7.969577179E0,9.690124859E0
7.772255367E1,5.409750366E-1,5.411995697E0,8.005352783E0,9.678224248E0
7.773253967E1,6.289920044E-1,5.345982971E0,8.065228271E0,9.696549486E0
7.774252467E1,6.692582703E-1,5.360353088E0,8.196654968E0,9.816641204E0
7.775251067E1,6.069877625E-1,5.361700287E0,8.336613922E0,9.930528475E0
7.776249567E1,5.279521179E-1,5.378016357E0,8.366851044E0,9.960220367E0
7.777248167E1,4.712200928E-1,5.438789978E0,8.349187775E0,9.975541153E0
7.778246767E1,4.736151123E-1,5.492977295E0,8.355923767E0,1.001092268E1
7.779245267E1,5.427713013E-1,5.536686401E0,8.364905090E0,1.004595113E1
7.780243867E1,5.519023132E-1,5.472320251E0,8.409811707E0,1.004867245E1
7.781242367E1,5.022056580E-1,5.398523712E0,8.375233612E0,9.977013925E0
7.782240967E1,4.676275635E-1,5.455405426E0,8.208779755E0,9.867329373E0
7.783239567E1,5.035528564E-1,5.529201965E0,8.124654694E0,9.840510848E0
7.784238067E1,4.367916870E-1,5.596112823E0,8.110434265E0,9.863387333E0
7.785236667E1,3.119512939E-1,5.606141968E0,8.046816559E0,9.812104673E0
7.786235167E1,2.866539001E-1,5.508095856E0,8.024812317E0,9.737499840E0
7.787233767E1,2.960842896E-1,5.393883362E0,7.989186401E0,9.644104053E0
7.788232367E1,3.626957703E-1,5.405858459E0,7.886649628E0,9.568390474E0
7.789230867E1,3.544628906E-1,5.453010406E0,7.881410522E0,9.590495204E0
7.790229467E1,3.408412170E-1,5.483546906E0,7.953710175E0,9.666797036E0
7.791227967E1,3.314108276E-1,5.457201691E0,7.965086517E0,9.660925766E0
7.792226567E1,3.098556519E-1,5.471122742E0,7.954308929E0,9.659204166E0
7.793225167E1,2.715353394E-1,5.514831848E0,7.943980408E0,9.674395406E0
7.794223667E1,2.359094238E-1,5.574707336E0,8.068521423E0,9.809895672E0
7.795222267E1,1.664538574E-1,5.605094147E0,8.310717773E0,1.002560807E1
7.796220767E1,1.425036621E-1,5.573509827E0,8.417595520E0,1.009654562E1
7.797219367E1,1.501377869E-1,5.563480682E0,8.402327271E0,1.007839085E1
7.798217867E1,1.290316772E-1,5.568570099E0,8.389903107E0,1.007055591E1
7.799216467E1,1.350192261E-1,5.600603485E0,8.406368866E0,1.010208034E1
7.800215067E1,1.740879822E-1,5.590574341E0,8.440048828E0,1.012517912E1
7.801213567E1,1.395098877E-1,5.532794495E0,8.317453766E0,9.990561299E0
7.802212167E1,4.745132446E-2,5.445675659E0,8.028105469E0,9.700933586E0
7.803210667E1,6.107299805E-2,5.453459473E0,7.726033630E0,9.457036840E0
7.804209267E1,1.836680603E-1,5.536237335E0,7.688162384E0,9.475837622E0
7.805207867E1,2.884501648E-1,5.610333252E0,7.866591339E0,9.666555850E0
7.806206367E1,2.586621094E-1,5.625302124E0,7.980504456E0,9.767260693E0
7.807204967E1,2.056723022E-1,5.550607452E0,7.965385895E0,9.710762928E0
7.808203467E1,1.118174744E-1,5.418881378E0,7.880811768E0,9.564725435E0
7.809202067E1,1.234931946E-1,5.414839783E0,7.824079742E0,9.515879584E0
7.810200667E1,1.266366577E-1,5.461392975E0,7.935298462E0,9.633888714E0
7.811199167E1,1.257385254E-1,5.502707062E0,8.075706482E0,9.773056347E0
7.812197767E1,1.927990723E-1,5.457501068E0,8.188272400E0,9.842219988E0
7.813196267E1,2.409988403E-1,5.411546631E0,8.240364075E0,9.861364888E0
7.814194867E1,2.318678284E-1,5.429509277E0,8.309370575E0,9.928694427E0
7.815193467E1,2.474354553E-1,5.441783752E0,8.393196259E0,1.000599711E1
7.816191967E1,2.339634705E-1,5.397775269E0,8.375682678E0,9.967084683E0
7.817190567E1,2.462379456E-1,5.343138885E0,8.279582520E0,9.857040782E0
7.818189067E1,2.603086853E-1,5.377417603E0,8.192164307E0,9.802853498E0
7.819187667E1,2.962339783E-1,5.425617371E0,8.263416138E0,9.889849579E0
7.820186267E1,2.751278687E-1,5.433700562E0,8.327482910E0,9.947249306E0
7.821184767E1,2.655477905E-1,5.458698578E0,8.231831818E0,9.880838065E0
7.822183367E1,2.799179077E-1,5.431455231E0,8.009993134E0,9.681892891E0
7.823181867E1,3.570075989E-1,5.354814606E0,7.801476746E0,9.469135826E0
7.824180467E1,4.074526978E-1,5.311704254E0,7.682025146E0,9.348461378E0
7.825179067E1,3.906875610E-1,5.372627563E0,7.704328766E0,9.400768343E0
7.826177567E1,3.547622681E-1,5.448968811E0,7.825876007E0,9.542612465E0
7.827176167E1,3.038681030E-1,5.385800171E0,8.002957764E0,9.651244079E0
7.828174667E1,2.580633545E-1,5.317242737E0,8.081544342E0,9.677346019E0
7.829173267E1,2.023791504E-1,5.312901764E0,8.165220337E0,9.743649502E0
7.830171867E1,2.404000854E-1,5.289400635E0,8.244106293E0,9.798001829E0
7.831170367E1,3.049159241E-1,5.292843475E0,8.317453766E0,9.863427544E0
7.832168967E1,3.267704773E-1,5.305567017E0,8.362959137E0,9.909334278E0
7.833167467E1,3.513194275E-1,5.315446472E0,8.448730774E0,9.987915109E0
7.834166067E1,4.085005188E-1,5.345683594E0,8.462502136E0,1.001784149E1
7.835164667E1,4.052073669E-1,5.303321686E0,8.397088165E0,9.939844243E0
7.836163167E1,3.677851868E-1,5.249134369E0,8.247998199E0,9.783565396E0
7.837161767E1,3.471281433E-1,5.241051178E0,8.073610840E0,9.631838215E0
7.838160267E1,2.917433167E-1,5.296735382E0,7.930508423E0,9.541146876E0
7.839158867E1,2.625540161E-1,5.354964294E0,7.801327057E0,9.466006605E0
7.840157467E1,2.811154175E-1,5.370531921E0,7.750432892E0,9.433496118E0
7.841155967E1,2.652484131E-1,5.310656433E0,7.704328766E0,9.361095566E0
7.842154567E1,2.887495422E-1,5.299579468E0,7.668104095E0,9.325703151E0
7.843153067E1,3.510200500E-1,5.383105774E0,7.742200012E0,9.436244162E0
7.844151667E1,4.417314148E-1,5.489833832E0,7.897127838E0,9.627981628E0
7.845150267E1,5.752537537E-1,5.481151886E0,8.069718933E0,9.772118836E0
7.846148767E1,5.941145325E-1,5.448968811E0,8.210725708E0,9.872195796E0
7.847147367E1,5.996530151E-1,5.462440796E0,8.294551392E0,9.949745021E0
7.848145867E1,6.348298645E-1,5.471422119E0,8.340356140E0,9.995049250E0
7.849144454E1,6.840774536E-1,5.467530212E0,8.364156647E0,1.001603539E1
7.850143054E1,7.502398682E-1,5.454357605E0,8.428522797E0,1.006741642E1
7.851141554E1,7.506889343E-1,5.446873169E0,8.490344238E0,1.011523141E1
7.852140154E1,7.548802185E-1,5.420378265E0,8.553961945E0,1.015483184E1
7.853138654E1,7.542814636E-1,5.402116241E0,8.597820740E0,1.018205882E1
7.854137254E1,7.682025146E-1,5.445825348E0,8.599317627E0,1.020761542E1
7.855135854E1,8.339158630E-1,5.465733948E0,8.537945251E0,1.017183230E1
7.856134354E1,8.689430237E-1,5.504802704E0,8.458460541E0,1.012933707E1
7.857132954E1,8.178991699E-1,5.508245544E0,8.337512054E0,1.002615755E1
7.858131454E1,6.971003723E-1,5.496719513E0,8.141868896E0,9.848345214E0
7.859130054E1,6.773414612E-1,5.413642273E0,7.996521149E0,9.680426881E0
7.860128554E1,6.975494385E-1,5.412594452E0,7.904911652E0,9.605747349E0
7.861127154E1,7.047344971E-1,5.403313751E0,7.848029938E0,9.554267325E0
7.862125754E1,7.045848083E-1,5.329966278E0,7.775730286E0,9.453410059E0
7.863124254E1,7.849676514E-1,5.350623322E0,7.752827911E0,9.452602010E0
7.864122854E1,9.238787842E-1,5.327870636E0,7.785609741E0,9.479212866E0
7.865121354E1,1.060394897E0,5.264103241E0,7.843988342E0,9.505965147E0
7.866119954E1,1.088087311E0,5.253175964E0,7.925868073E0,9.570745865E0
7.867118554E1,1.054257660E0,5.223088531E0,7.965236206E0,9.583167579E0
7.868117054E1,9.587562561E-1,5.209317169E0,8.062084808E0,9.646419563E0
7.869115654E1,8.276289368E-1,5.199138336E0,8.193212128E0,9.738826113E0
7.870114154E1,8.475375366E-1,5.203628998E0,8.226892090E0,9.771275663E0
7.871112754E1,9.732760620E-1,5.184618530E0,8.081095276E0,9.650473380E0
7.872111354E1,1.081201630E0,5.139711914E0,7.832013245E0,9.430061876E0
7.873109854E1,1.199904785E0,5.176235962E0,7.747738495E0,9.394713514E0
7.874108454E1,1.207538910E0,5.236410828E0,7.843090210E0,9.507481928E0
7.875106954E1,1.142723694E0,5.242847443E0,7.986941071E0,9.622083683E0
7.876105554E1,1.084045715E0,5.215753784E0,8.243806915E0,9.815273562E0
7.877104154E1,1.050964508E0,5.226381683E0,8.330177307E0,9.889966929E0
7.878102654E1,1.080602875E0,5.214705963E0,8.231981506E0,9.804406171E0
7.879101254E1,1.034498749E0,5.158722382E0,8.215515747E0,9.755885570E0
7.880099754E1,1.165027313E0,5.202281799E0,8.014334106E0,9.625516907E0
7.881098354E1,1.318757629E0,5.257816315E0,7.930807800E0,9.606324294E0
7.882096954E1,1.377734985E0,5.269641724E0,7.996371460E0,9.675186516E0
7.883095454E1,1.467398529E0,5.323379974E0,7.983947296E0,9.707473782E0
7.884094054E1,1.504671021E0,5.349725189E0,8.177195435E0,9.886866018E0
7.885092554E1,1.404978333E0,5.338049469E0,8.493787079E0,1.012981516E1
7.886091154E1,1.529519348E0,5.399571533E0,8.488547974E0,1.017596427E1
7.887089654E1,1.802850952E0,5.449268188E0,8.329578552E0,1.011566479E1
7.888088254E1,1.945504303E0,5.498665466E0,8.276588745E0,1.012532618E1
7.889086854E1,1.876048737E0,5.517825623E0,8.155789948E0,1.002411433E1
7.890085354E1,1.746418304E0,5.490881653E0,8.022417297E0,9.877192795E0
7.891083954E1,1.651665344E0,5.526058502E0,8.002059631E0,9.863989017E0
7.892082454E1,1.614392853E0,5.532046051E0,8.187074890E0,1.001189258E1
7.893081054E1,1.665436707E0,5.429658966E0,8.332272949E0,1.008373187E1
7.894079654E1,1.602268066E0,5.282215576E0,8.269253998E0,9.942314923E0
7.895078154E1,1.609752502E0,5.172942810E0,8.021668854E0,9.679762995E0
7.896076754E1,1.531315613E0,5.111570435E0,7.991132355E0,9.608916491E0
7.897075254E1,1.389111328E0,5.094505920E0,8.186326447E0,9.741640598E0
7.898073854E1,1.256187744E0,5.183570709E0,8.394094391E0,9.945261866E0
7.899072454E1,9.966275024E-1,5.070256348E0,8.456963654E0,9.910650839E0
7.900070954E1,6.707551575E-1,4.894372101E0,8.330326996E0,9.684995540E0
7.901069554E1,4.748126221E-1,4.833448792E0,8.099806366E0,9.444285966E0
7.902068054E1,2.905458069E-1,4.754562836E0,7.807763672E0,9.146117109E0
7.903066654E1,1.374142456E-1,4.595593414E0,7.467072144E0,8.769009517E0
7.904065254E1,1.228944397E-1,4.593797150E0,7.258256378E0,8.590713646E0
7.905063754E1,1.172062683E-1,4.711901550E0,7.249873810E0,8.647336225E0
7.906062354E1,8.816665649E-2,4.922064514E0,7.361092529E0,8.855516680E0
7.907060854E1,7.484436035E-3,5.131928101E0,7.498806152E0,9.086739556E0
7.908059454E1,-9.939331055E-2,5.338498535E0,7.529043274E0,9.230164585E0
7.909058054E1,1.826202393E-2,5.723348236E0,7.618407440E0,9.528755452E0
7.910056554E1,-9.460327148E-2,6.238127747E0,8.393196259E0,1.045796017E1
7.911055154E1,-4.625381470E-1,6.591842194E0,9.890083466E0,1.189453976E1
7.912053654E1,-7.532336426E-1,6.758595428E0,1.199740128E1,1.379070740E1
7.913052254E1,-8.017327881E-1,6.687343597E0,1.380638947E1,1.536163175E1
7.914050754E1,-2.869532776E-1,6.356980591E0,1.468865479E1,1.600781446E1
7.915049354E1,5.936654663E-1,6.045478363E0,1.442310699E1,1.565012021E1
7.916047954E1,1.488504639E0,6.033203888E0,1.366687958E1,1.501328720E1
7.917046454E1,2.003583527E0,6.253545685E0,1.278191986E1,1.437006110E1
7.918045054E1,2.210752716E0,6.425088959E0,1.203841599E1,1.382362670E1
7.919043554E1,2.193987579E0,6.446943512E0,1.190938431E1,1.371896850E1
7.920042154E1,1.841320953E0,6.244564362E0,1.151091293E1,1.322445324E1
7.921040754E1,1.604663086E0,5.950276337E0,1.073148376E1,1.237519599E1
7.922039254E1,1.095122681E0,5.627846832E0,1.024918671E1,1.174384016E1
7.923037854E1,9.635462952E-1,5.022056580E0,7.930059357E0,9.435852646E0
7.924036354E1,1.385668488E0,4.599784698E0,5.672753448E0,7.433587836E0
7.925034954E1,6.936575317E-1,4.212390289E0,4.596491547E0,6.273207095E0
7.926033554E1,1.133143616E-1,4.026925964E0,4.223317566E0,5.836555845E0
7.927032054E1,-1.384620667E-1,4.092789001E0,5.828729095E0,7.123494678E0
7.928030654E1,-3.920347595E-1,4.353995819E0,7.315736847E0,8.522380915E0
7.929029154E1,-3.144960022E-1,4.181704102E0,7.589667206E0,8.671136328E0
7.930027754E1,2.698887634E-1,3.400927734E0,6.233637085E0,7.106150907E0
7.931026354E1,3.293151855E-2,2.723885651E0,5.089566193E0,5.772722196E0
7.932024854E1,-2.511776733E-1,2.672542419E0,4.784650269E0,5.486205556E0
7.933023454E1,-2.998265076E-1,3.357967072E0,5.309608612E0,6.289497786E0
7.934021954E1,-6.863227844E-1,3.523672485E0,5.757477264E0,6.784972454E0
7.935020554E1,-9.008267212E-1,3.131787415E0,6.031557312E0,6.855600980E0
7.936019154E1,-7.643106079E-1,2.770738220E0,5.929170227E0,6.589098616E0
7.937017654E1,-5.032534790E-1,2.736160126E0,5.699697418E0,6.342427529E0
7.938016254E1,-2.541714478E-1,2.772085419E0,5.441484375E0,6.112185607E0
7.939014754E1,-9.699829102E-2,2.694696350E0,5.102589111E0,5.771240138E0
7.940013354E1,-1.836680603E-1,2.531685333E0,4.633165283E0,5.282933383E0
7.941011854E1,-3.703298950E-1,2.458038483E0,4.267026672E0,4.938280474E0
7.942010454E1,-4.737648010E-1,2.548151093E0,4.218078461E0,4.950728530E0
7.943009054E1,-4.162843323E-1,2.746189270E0,4.611011353E0,5.382961438E0
7.944007554E1,-1.945953369E-1,2.972967682E0,5.410199432E0,6.176298413E0
7.945006154E1,-2.709365845E-2,3.161575470E0,6.235433350E0,6.991203228E0
7.946004654E1,2.139051819E-1,3.456162872E0,7.190896454E0,7.981216012E0
7.947003254E1,6.396199036E-1,4.115841064E0,8.442443848E0,9.414038422E0
7.948001854E1,5.816903687E-1,5.605393524E0,1.004935226E1,1.152164403E1
7.949000379E1,2.624043274E-1,6.351591797E0,1.219319412E1,1.375083842E1
7.949998979E1,9.144483948E-1,7.093748474E0,1.458851303E1,1.624752891E1
7.950997479E1,1.300944672E0,7.887697449E0,1.680136139E1,1.860628852E1
7.951996079E1,1.310225372E0,8.688831482E0,1.894580200E1,2.088434573E1
7.952994679E1,1.020428009E0,9.058263245E0,2.098920273E1,2.288318242E1
7.953993179E1,5.553451538E-2,8.815617828E0,2.203837097E1,2.373621699E1
7.954991779E1,-8.919950867E-1,8.658145294E0,2.153182434E1,2.322452571E1
7.955990279E1,-1.314416656E0,8.946595459E0,1.928439789E1,2.129923152E1
7.956988879E1,-1.021026764E0,9.424102478E0,1.620979156E1,1.877800697E1
7.957987379E1,-2.504292297E-1,1.025457550E1,1.353994354E1,1.698673319E1
7.958985979E1,4.948709106E-1,1.053688843E1,1.185399948E1,1.586783598E1
7.959984579E1,7.259902954E-1,9.677226105E0,1.116977234E1,1.479660708E1
7.960983079E1,5.673202515E-1,8.400980072E0,1.093086914E1,1.379790631E1
7.961981679E1,4.617897034E-1,7.368576965E0,1.016386414E1,1.256237678E1
7.962980179E1,2.908451843E-1,6.360573120E0,8.965905304E0,1.099676949E1
7.963978779E1,-6.047424316E-2,5.500012665E0,7.629035339E0,9.405103756E0
7.964977379E1,-5.328918457E-1,4.708159332E0,6.247707825E0,7.841211072E0
7.965975879E1,-6.138734436E-1,4.061504059E0,4.686454468E0,6.231814447E0
7.966974479E1,-4.186793518E-1,3.458857269E0,3.331472168E0,4.820549016E0
7.967972979E1,-6.315367126E-1,2.840343475E0,2.520009613E0,3.849264622E0
7.968971579E1,-9.671388245E-1,2.586920471E0,1.673519897E0,3.229269868E0
7.969970179E1,-1.167272644E0,2.525697784E0,7.930508423E-1,2.893199675E0
7.970968679E1,-1.509910126E0,2.427951050E0,3.870950317E-1,2.885241316E0
7.971967279E1,-1.565444641E0,2.444865875E0,2.555186462E-1,2.914322537E0
7.972965779E1,-1.210532684E0,2.744393005E0,8.135581970E-1,3.107886627E0
7.973964379E1,-4.275109863E-1,3.092269592E0,1.426832886E0,3.432309566E0
7.974962979E1,2.330653381E-1,2.925815735E0,1.395847321E0,3.250093369E0
7.975961479E1,9.286688232E-1,2.692900085E0,1.969155121E0,3.462904640E0
7.976960079E1,1.062490540E0,2.769690399E0,3.321293335E0,4.453207885E0
7.977958579E1,7.963439941E-1,2.718945923E0,3.762425995E0,4.709849260E0
7.978957179E1,5.861810303E-1,2.172881470E0,2.867137756E0,3.644928119E0
7.979955679E1,2.933898926E-1,1.610650635E0,3.879781952E0,4.211054629E0
7.980954279E1,-5.706134033E-1,1.265618134E0,3.641028442E0,3.896726451E0
7.981952879E1,-2.950364685E-1,1.860780487E0,3.842060394E0,4.279132928E0
7.982951379E1,-4.400848389E-1,1.456620941E0,3.986659698E0,4.267185815E0
7.983949979E1,-1.073417816E0,3.971241760E-1,3.481909332E0,3.665191130E0
7.984948479E1,-7.430548096E-1,1.368454285E0,3.416645050E0,3.754765103E0
7.985947079E1,-3.764671326E-1,1.871558075E0,4.951702881E0,5.306959445E0
7.986945679E1,-2.643502808E-1,2.446213074E0,6.659800873E0,7.099773739E0
7.987944179E1,-8.484356689E-1,3.335364075E0,7.822882233E0,8.546460263E0
7.988942779E1,-1.607058105E0,4.264481964E0,9.518256683E0,1.055299258E1
7.989941279E1,-1.384321289E0,5.787265320E0,1.448118622E1,1.565610231E1
7.990939879E1,-8.294252014E-1,7.666906586E0,1.652428757E1,1.823517157E1
7.991938479E1,3.998185730E-1,7.891439667E0,1.706870544E1,1.880891758E1
7.992936979E1,7.472460938E-1,8.868308258E0,1.831276840E1,2.036081419E1
7.993935579E1,2.731819153E-1,9.755064240E0,1.983450394E1,2.210528111E1
7.994934079E1,2.249821472E-1,9.986932068E0,2.034898407E1,2.266871372E1
7.995932679E1,1.721420288E-1,9.897867279E0,1.843177094E1,2.092194038E1
7.996931179E1,1.799258423E-1,9.349557495E0,1.547437088E1,1.808045223E1
7.997929779E1,8.735833740E-1,8.790470123E0,1.336795120E1,1.602303443E1
7.998928379E1,1.870510254E0,8.347241821E0,1.211790070E1,1.483302976E1
7.999926879E1,2.776127014E0,7.669451294E0,1.189052353E1,1.441915095E1
8.000925479E1,3.215762787E0,6.756350098E0,1.240560242E1,1.448752457E1
