"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.033515646E1,-9.735455017E0,2.514770508E0,-4.333039398E0,1.094889883E1
9.034514146E1,-1.020472916E1,1.551972656E0,-3.773053894E0,1.099004331E1
9.035512746E1,-1.138816818E1,9.560618591E-1,-3.701652374E0,1.201277067E1
9.036511246E1,-1.182391205E1,-1.869612122E-1,-5.032684479E0,1.285176111E1
9.037509846E1,-1.134266281E1,3.589535522E-1,-6.139632568E0,1.290271039E1
9.038508346E1,-1.002121078E1,-4.580474854E-2,-7.882757721E0,1.275008365E1
9.039506846E1,-1.022029678E1,-1.501826935E0,-5.416486359E0,1.166397338E1
9.040505446E1,-9.942025452E0,-2.560275879E0,-2.489622803E0,1.056395306E1
9.041503946E1,-1.056742493E1,-3.750450897E0,3.808081055E-1,1.121968655E1
9.042502596E1,-1.066157913E1,-4.328399048E0,9.108558655E-1,1.154270186E1
9.043501096E1,-9.462123413E0,-2.707419891E0,-2.035766602E-2,9.841865493E0
9.044499696E1,-8.369844818E0,-1.898352356E0,-2.505789185E-1,8.586083725E0
9.045498196E1,-7.033274231E0,-3.384162598E0,-3.847000122E-2,7.805189481E0
9.046496696E1,-6.756499786E0,-4.883893890E0,4.029620361E-1,8.346561406E0
9.047495296E1,-6.640341339E0,-4.467459869E0,8.746311951E-1,8.050919855E0
9.048493796E1,-8.066575470E0,-4.778213654E0,1.973047028E0,9.580912279E0
9.049492396E1,-6.526727600E0,-4.495152283E0,1.541793823E0,8.073518155E0
9.050490896E1,-3.665727081E0,-5.421875153E0,1.738335114E0,6.771712795E0
9.051489396E1,-1.465302887E0,-7.110363922E0,2.610870667E0,7.714987576E0
9.052487996E1,9.904902649E-1,-7.800578613E0,2.361040192E0,8.210030965E0
9.053486496E1,2.767295380E0,-7.784711609E0,9.026229858E-1,8.311100216E0
9.054485096E1,1.675016785E0,-9.526639252E0,1.295256500E0,9.759109901E0
9.055483596E1,-8.625064087E-1,-8.008047180E0,8.511300659E-1,8.099207328E0
9.056482196E1,-2.458487549E0,-7.446415100E0,-1.407073975E-2,7.841776384E0
9.057480696E1,-4.129313049E0,-7.297923889E0,-3.811074829E-1,8.393816907E0
9.058479196E1,-5.471571808E0,-8.014932861E0,6.439608765E-1,9.725838392E0
9.059477796E1,-8.323441315E0,-7.980803833E0,6.740483093E-1,1.155107122E1
9.060476296E1,-1.301558395E1,-5.398823090E0,4.153862000E-1,1.409699479E1
9.061474896E1,-1.745654892E1,-2.386636963E0,5.071154480E0,1.833422330E1
9.062473396E1,-1.933020264E1,-7.568261719E-1,2.464624786E0,1.950138188E1
9.063471896E1,-1.872620865E1,1.542841644E0,-2.062710571E-1,1.879079026E1
9.064470496E1,-1.711555801E1,2.771935730E0,-2.404599609E0,1.750451522E1
9.065468996E1,-1.674163559E1,3.277434540E0,-1.930834808E0,1.716834478E1
9.066467596E1,-1.574216400E1,2.510878601E0,-1.349892883E0,1.599820145E1
9.067466096E1,-1.367780685E1,1.653611298E0,-8.283773804E-1,1.380228386E1
9.068464696E1,-1.244437180E1,9.722282410E-1,-1.236578522E0,1.254339442E1
9.069463196E1,-1.186792053E1,-3.622467041E-1,-2.566862183E0,1.214773814E1
9.070461696E1,-1.079016174E1,-1.177152100E0,-4.061953125E0,1.158933737E1
9.071460296E1,-1.070738388E1,-1.466650085E0,-5.066963196E0,1.193621582E1
9.072458796E1,-1.113549362E1,-2.013912048E0,-4.412823486E0,1.214611341E1
9.073457396E1,-1.095616653E1,-2.995570679E0,-3.026107178E0,1.175450354E1
9.074455896E1,-9.117989044E0,-4.055666199E0,-9.169931030E-1,1.002132870E1
9.075454496E1,-7.725584564E0,-4.846172333E0,8.147557068E-1,9.156083770E0
9.076452996E1,-8.327333221E0,-5.091512146E0,2.845133514E0,1.016674772E1
9.077451496E1,-1.074854828E1,-4.582570496E0,3.563938751E0,1.221609192E1
9.078450096E1,-1.266396515E1,-2.807861023E0,2.057920532E0,1.313374028E1
9.079448596E1,-1.346869171E1,-1.196761322E0,-3.538641357E-1,1.352638584E1
9.080447196E1,-1.197928894E1,-1.677711182E0,-3.749852142E0,1.266410160E1
9.081445696E1,-8.183033295E0,-3.527564392E0,-7.150480499E0,1.142519653E1
9.082444196E1,-3.777245178E0,-3.221750336E0,-7.311395874E0,8.837633506E0
9.083442796E1,-2.217339020E0,-1.726958771E0,-4.107159119E0,4.976719296E0
9.084441296E1,-3.470233612E0,-5.091212769E0,1.152902527E0,6.268345317E0
9.085439896E1,-3.939807129E0,-6.701414337E0,1.905088348E0,8.003773857E0
9.086438396E1,-5.779481506E0,-5.917494507E0,4.858895874E-1,8.285845546E0
9.087436996E1,-5.590574341E0,-6.175557861E0,-4.936734009E-1,8.344803760E0
9.088435496E1,-6.825506287E0,-8.032895508E0,1.236428833E-1,1.054183257E1
9.089433996E1,-9.379046173E0,-1.001193008E1,-1.190324707E0,1.377033493E1
9.090432596E1,-9.260043640E0,-1.044258453E1,-3.177442474E0,1.431405326E1
9.091431096E1,-8.333320770E0,-1.059272232E1,-1.893562317E0,1.361012783E1
9.092429696E1,-7.966882782E0,-1.100945572E1,-7.244934082E-1,1.360897598E1
9.093428196E1,-9.119934998E0,-1.086455704E1,-6.926097107E-1,1.420181405E1
9.094426796E1,-1.039947418E1,-9.118288422E0,1.785786438E-1,1.383199687E1
9.095425296E1,-1.006626709E1,-7.160509644E0,1.779798889E-1,1.235452582E1
9.096423796E1,-8.787326660E0,-6.473438416E0,-1.958527222E0,1.108865833E1
9.097422396E1,-7.574099579E0,-6.556066589E0,-2.878065033E0,1.042267969E1
9.098420896E1,-7.832462311E0,-6.858437805E0,-9.108558655E-1,1.045061211E1
9.099419496E1,-8.783734131E0,-6.499783630E0,5.987548828E-1,1.094347659E1
9.100417996E1,-8.491092682E0,-6.649921417E0,7.713459778E-1,1.081272789E1
9.101416496E1,-8.282875671E0,-6.805298309E0,3.662882996E-1,1.072624266E1
9.102415096E1,-8.176896057E0,-6.748117218E0,-6.800358582E-1,1.062361350E1
9.103413596E1,-7.669600983E0,-6.907086639E0,-1.095422058E0,1.037933401E1
9.104412196E1,-6.601571960E0,-7.063361664E0,7.113208008E-1,9.694215163E0
9.105410696E1,-5.278473358E0,-6.300847321E0,2.603086853E0,8.622007835E0
9.106409296E1,-3.768263855E0,-4.479285278E0,2.202519836E0,6.254190812E0
9.107407796E1,-2.423909454E0,-3.469934235E0,5.060975647E-1,4.262852963E0
9.108406296E1,-1.587897949E0,-3.220702515E0,-1.472188568E0,3.880938516E0
9.109404896E1,-1.556762695E0,-2.690954132E0,-2.762056274E0,4.158569357E0
9.110403396E1,-2.575693817E0,-3.290906525E0,-5.624553680E0,7.007129833E0
9.111401996E1,-3.388054504E0,-5.111271057E0,-1.010922775E1,1.182372576E1
9.112400496E1,-3.933370514E0,-6.817572784E0,-1.172945847E1,1.412554063E1
9.113398996E1,-4.635111237E0,-7.403005371E0,-9.029972076E0,1.256300682E1
9.114397596E1,-2.715952148E0,-7.800728302E0,-4.460125122E0,9.387250621E0
9.115396096E1,-3.324287109E0,-9.918075256E0,3.674858093E-1,1.046681171E1
9.116394696E1,-3.886068878E0,-1.180535065E1,4.008364563E0,1.305889818E1
9.117393196E1,-4.543950806E0,-1.320134766E1,2.553689575E0,1.419311098E1
9.118391796E1,-8.291707306E0,-1.843730942E1,-5.197042694E0,2.087333326E1
9.119390296E1,-1.090482330E1,-2.457035568E1,-8.809330902E0,2.828819295E1
9.120388796E1,-1.041773621E1,-2.734588394E1,-3.222349091E0,2.943994106E1
9.121387396E1,-1.085827011E1,-2.294084427E1,-2.104773102E0,2.546790991E1
9.122385896E1,-7.804620209E0,-1.111513596E1,-1.983974304E0,1.372568752E1
9.123384496E1,-4.890330505E-1,-4.186494141E0,6.994953918E-1,4.272608140E0
9.124382996E1,1.838476868E0,-2.091450806E0,1.797761536E-1,2.790427052E0
9.125381596E1,1.408421173E0,-1.658700714E0,-4.465214539E-1,2.221332859E0
9.126380096E1,1.255888367E0,-1.682201843E0,-4.225712585E-1,2.141407271E0
9.127378596E1,1.679806824E0,-1.552870789E0,-4.291575623E-1,2.327516888E0
9.128377196E1,1.637145538E0,-1.579665070E0,-3.405418396E-1,2.300338234E0
9.129375696E1,1.473086700E0,-2.020947418E0,-3.525169373E-1,2.525565498E0
9.130374296E1,1.180744629E0,-2.374512177E0,-6.581813049E-1,2.732337568E0
9.131372796E1,6.665638733E-1,-2.148931274E0,-1.150208130E0,2.526893698E0
9.132371296E1,3.501219177E-1,-1.865420837E0,-1.660197601E0,2.521633664E0
9.133369896E1,7.607180786E-1,-1.983225861E0,-2.180964661E0,3.044418444E0
9.134368396E1,4.210743713E-1,-2.262395325E0,-3.493734741E0,4.183529452E0
9.135366996E1,-1.250649261E0,-3.640279999E0,-5.974974976E0,7.107467060E0
9.136365496E1,-4.052073669E0,-5.924230499E0,-8.255782013E0,1.093954956E1
9.137364096E1,-7.183262329E0,-8.653504944E0,-1.029738647E1,1.524855973E1
9.138362596E1,-1.093850327E1,-1.354144043E1,-1.342139008E1,2.198079103E1
9.139361096E1,-1.348560654E1,-2.103276215E1,-1.552601349E1,2.941591002E1
9.140359696E1,-9.929002533E0,-2.449865479E1,-1.410950912E1,2.996410228E1
9.141358196E1,-6.749015350E0,-2.431319046E1,-1.436921906E1,2.903712959E1
9.142356721E1,-7.925269318E0,-2.369347916E1,-1.351629272E1,2.840565115E1
9.143355221E1,-5.453309784E0,-1.753633301E1,-9.548344116E0,2.069860957E1
9.144353721E1,-2.077679443E0,-9.236392822E0,-5.831273804E0,1.111896841E1
9.145352321E1,-1.643582153E-1,-4.827012177E0,-4.194876709E0,6.397190851E0
9.146350821E1,1.895807648E0,-5.889502716E0,-3.253035278E0,6.990176493E0
9.147349421E1,3.184926910E0,-9.877509613E0,-3.245251465E-1,1.038336517E1
9.148347921E1,3.629352722E0,-1.204829544E1,5.009033661E0,1.354341325E1
9.149346521E1,3.971241760E0,-1.217702774E1,9.195827179E0,1.576749832E1
9.150345021E1,4.808600464E0,-1.280826508E1,8.023016052E0,1.586010969E1
9.151343521E1,5.666466522E0,-1.373977798E1,4.661306763E0,1.557620373E1
9.152342121E1,4.201912079E0,-1.213900681E1,1.473086700E0,1.292986991E1
9.153340621E1,2.522704010E0,-9.595795441E0,-1.204545135E0,9.994711334E0
9.154339221E1,2.669398956E0,-8.441545715E0,-8.013286285E0,1.194144639E1
9.155337721E1,3.101250916E0,-8.143066406E0,-1.635184616E1,1.852863083E1
9.156336321E1,3.147804108E0,-4.016747131E0,-3.171604614E0,6.008494324E0
9.157334821E1,7.569758606E-1,-1.242266693E0,5.551505585E0,5.738941823E0
9.158333321E1,6.664141846E-1,-3.638633423E0,4.451592865E0,5.787956469E0
9.159331921E1,3.343896332E0,-5.782774658E0,4.092040558E0,7.833704191E0
9.160330421E1,5.594765625E0,-7.595804443E0,3.809727631E0,1.017406861E1
9.161329021E1,7.212451630E0,-7.835755463E0,3.605552216E0,1.124359947E1
9.162327521E1,6.776558075E0,-7.931855621E0,3.389551392E0,1.096928127E1
9.163326021E1,3.316503296E0,-8.812624054E0,1.500629425E0,9.534853198E0
9.164324621E1,4.132905579E-1,-9.640402679E0,-2.993774414E-4,9.649257640E0
9.165323121E1,-1.044527893E0,-1.050799850E1,2.112107849E-1,1.056189761E1
9.166321721E1,-1.714235229E0,-1.166224823E1,1.434017944E0,1.187447025E1
9.167320221E1,-2.105371857E0,-1.233105743E1,1.942211151E0,1.265937409E1
9.168318821E1,-2.126178589E0,-1.223525665E1,1.084943848E0,1.246592331E1
9.169317321E1,-2.136058044E0,-1.180325500E1,-3.025209045E-1,1.199879542E1
9.170315821E1,-2.435435486E0,-1.075708054E1,-1.543290710E0,1.113678023E1
9.171314421E1,-2.446811829E0,-9.873468018E0,-2.297871552E0,1.042844535E1
9.172312921E1,-2.117047577E0,-8.520880737E0,-2.893333282E0,9.244386214E0
9.173311521E1,-9.160949707E-1,-8.848399658E0,-3.597918091E0,9.595750158E0
9.174310021E1,1.411864014E0,-9.530381470E0,-5.125341797E0,1.091286669E1
9.175308621E1,3.478765869E0,-8.856931915E0,-5.647156677E0,1.106514498E1
9.176307121E1,3.537743225E0,-8.004454651E0,-3.315006409E0,9.358215047E0
9.177305621E1,2.452500000E0,-7.789351959E0,-6.514453125E-1,8.192261055E0
9.178304221E1,1.259181519E0,-7.906707916E0,6.420149231E-1,8.032045277E0
9.179302721E1,3.808081055E-1,-8.383765869E0,9.843530273E-1,8.449940582E0
9.180301321E1,-1.287322998E-1,-8.848549347E0,1.071172485E0,8.914079203E0
9.181299821E1,-5.264552307E-1,-9.478289795E0,1.008153534E0,9.546282318E0
9.182298321E1,-1.604663086E-1,-1.004471191E1,1.061742096E0,1.010194452E1
9.183296921E1,3.468287659E-1,-1.017688705E1,1.184935913E0,1.025150689E1
9.184295421E1,8.255332947E-1,-9.669292603E0,6.593788147E-1,9.726844559E0
9.185294021E1,1.097218323E0,-9.198671265E0,-8.562194824E-2,9.264273971E0
9.186292521E1,1.630259857E0,-8.724457397E0,-6.195616150E-1,8.897064723E0
9.187291121E1,2.015858002E0,-8.578810272E0,-1.061293030E0,8.876148493E0
9.188289621E1,1.996548157E0,-8.781488800E0,-1.398092651E0,9.113474263E0
9.189288121E1,1.889820099E0,-9.187294922E0,-1.726060638E0,9.537142828E0
9.190286721E1,1.394649811E0,-9.579329681E0,-1.959125977E0,9.876577334E0
9.191285221E1,7.397616577E-1,-1.013841705E1,-2.115700378E0,1.038320450E1
9.192283821E1,1.616638184E-1,-1.094149704E1,-2.059866486E0,1.113487955E1
9.193282321E1,-3.927832031E-1,-1.167601959E1,-1.801204376E0,1.182066197E1
9.194280821E1,-8.834628296E-1,-1.207374252E1,-1.584155731E0,1.220923071E1
9.195279421E1,-1.647024994E0,-1.236877899E1,-1.464704132E0,1.256362779E1
9.196277921E1,-2.516417084E0,-1.283386185E1,-1.306782532E0,1.314336507E1
9.197276521E1,-3.363655243E0,-1.349728226E1,-8.506809998E-1,1.393608493E1
9.198275021E1,-4.178410950E0,-1.384875137E1,-6.487509155E-1,1.447991403E1
9.199273621E1,-4.152215424E0,-1.401819901E1,-8.774752808E-1,1.464652720E1
9.200272121E1,-2.646646271E0,-1.453267914E1,-1.940414886E0,1.489861434E1
9.201270621E1,-3.062631226E-1,-1.437460785E1,-4.499942322E0,1.506561080E1
9.202269221E1,3.173400879E-1,-1.290571243E1,-6.374494171E0,1.439764891E1
9.203267721E1,-7.753875732E-1,-1.224947708E1,-5.021607513E0,1.326150281E1
9.204266321E1,-1.550775146E0,-1.365969452E1,-2.472857666E0,1.396807728E1
9.205264821E1,-5.381309509E-1,-1.514625320E1,-2.297422485E0,1.532895042E1
9.206263421E1,1.151705017E0,-1.523307266E1,-4.013603668E0,1.579499736E1
9.207261921E1,1.130149841E0,-1.356149872E1,-3.965403900E0,1.417448109E1
9.208260421E1,-1.275347900E-1,-1.164278870E1,-2.139800262E0,1.183847705E1
9.209259021E1,-9.821076965E-1,-9.972112885E0,-4.421804810E-1,1.003010940E1
9.210257521E1,-1.056652679E0,-9.129515076E0,4.736151123E-1,9.202655686E0
9.211256121E1,-7.717950439E-1,-9.254205780E0,1.901196442E0,9.478952480E0
9.212254621E1,7.753875732E-2,-9.116043091E0,4.070485382E0,9.983842203E0
9.213253121E1,1.204545135E0,-9.295819244E0,5.317242737E0,1.077665322E1
9.214251721E1,2.910697174E0,-1.026565247E1,4.997657318E0,1.178271434E1
9.215250221E1,3.936064911E0,-1.153860535E1,3.648063812E0,1.272558014E1
9.216248821E1,4.288432159E0,-1.288894730E1,1.170416107E0,1.363398279E1
9.217247321E1,4.584815826E0,-1.443268707E1,-2.283800812E0,1.531465763E1
9.218245921E1,4.692142639E0,-1.526061539E1,-5.931864624E0,1.703201698E1
9.219244421E1,4.571343842E0,-1.492471390E1,-5.946234741E0,1.670335227E1
9.220242921E1,3.809428253E0,-1.362466736E1,-2.432890778E0,1.435486892E1
9.221241521E1,2.732567596E0,-1.191686874E1,1.239871674E0,1.228885544E1
9.222240021E1,1.486408997E0,-1.101738922E1,4.232298889E0,1.189557190E1
9.223238621E1,-3.953279114E-1,-1.069166656E1,4.408033447E0,1.157146391E1
9.224237121E1,-2.542462921E0,-1.099942657E1,1.107846222E0,1.134366898E1
9.225235721E1,-3.487148438E0,-1.183169586E1,-9.286688232E-1,1.236978807E1
9.226234221E1,-3.883973236E0,-1.258208542E1,-1.128203888E0,1.321616304E1
9.227232721E1,-2.707719269E0,-1.232806366E1,-7.676037598E-1,1.264524072E1
9.228231321E1,-3.650907898E-1,-1.094793365E1,-5.131329346E-1,1.096603155E1
9.229229821E1,9.141490173E-1,-8.982221375E0,-5.174739075E-1,9.043436763E0
9.230228421E1,2.058968353E0,-7.043902130E0,-4.665797424E-1,7.353475679E0
9.231226921E1,2.496508484E0,-5.165009308E0,-1.959425354E-1,5.740058296E0
9.232225521E1,2.611469421E0,-3.875440979E0,-1.242416382E-2,4.673218343E0
9.233224021E1,2.833757172E0,-2.900518341E0,1.640588379E-1,4.058337302E0
9.234222521E1,2.733166351E0,-2.084415436E0,2.499801636E-2,3.437384313E0
9.235221121E1,2.483784943E0,-1.499880981E0,-2.682421875E-1,2.913895069E0
9.236219621E1,2.360591125E0,-1.303489380E0,-3.718267822E-1,2.722081957E0
9.237218221E1,2.411335602E0,-1.417552185E0,-4.667294312E-1,2.835812043E0
9.238216721E1,2.536175995E0,-1.822909241E0,-6.008505249E-1,3.180598706E0
9.239215221E1,2.643502808E0,-2.458038483E0,-7.750881958E-1,3.691994310E0
9.240213821E1,2.418071594E0,-3.121608582E0,-9.859996033E-1,4.069853264E0
9.241212321E1,2.199526062E0,-3.628155212E0,-1.424737244E0,4.475634185E0
9.242211012E1,1.989363098E0,-3.911965027E0,-1.956431580E0,4.805066122E0
9.243209512E1,1.770518188E0,-3.937112732E0,-2.722538452E0,5.103705217E0
9.244208112E1,1.694626007E0,-3.759881287E0,-3.629652100E0,5.493891058E0
9.245206612E1,1.797611847E0,-3.528163147E0,-4.730462952E0,6.169005048E0
9.246205113E1,1.720821533E0,-3.559448090E0,-5.688470764E0,6.927452424E0
9.247203713E1,1.619781647E0,-4.292473755E0,-6.545588379E0,7.993356663E0
9.248202213E1,7.828720093E-1,-6.204298096E0,-7.793842621E0,9.992506504E0
9.249200813E1,-9.410929871E-1,-9.655521240E0,-9.856702881E0,1.383001584E1
9.250199312E1,-2.831661530E0,-1.486483841E1,-1.335223389E1,2.018077991E1
9.251197913E1,-3.946243744E0,-2.295042435E1,-1.625125534E1,2.839714981E1
9.252196412E1,-4.320016479E0,-3.109184418E1,-1.533755539E1,3.493717107E1
9.253194912E1,-7.384893036E0,-3.172308151E1,-1.396206573E1,3.543768933E1
9.254193512E1,-7.926466827E0,-2.475342499E1,-1.204769669E1,2.864800029E1
9.255192012E1,-3.049907684E0,-1.268267624E1,-9.071435852E0,1.588846002E1
9.256190612E1,-7.005432129E-1,-3.812422028E0,-6.233038330E0,7.340033333E0
9.257189113E1,2.398612061E0,-1.725012817E0,-3.778143311E0,4.796183474E0
9.258187712E1,4.621489563E0,-4.896916809E0,1.061293030E0,6.816472908E0
9.259186213E1,5.547463989E0,-8.370443573E0,8.396339722E0,1.308958376E1
9.260184712E1,6.667584686E0,-1.194920151E1,1.329086151E1,1.907582507E1
9.261183313E1,8.074658661E0,-1.616024460E1,1.094434113E1,2.112184226E1
9.262181812E1,8.022716675E0,-1.616278931E1,5.236261139E0,1.878877781E1
9.263180413E1,6.136638794E0,-1.247894989E1,2.413431244E0,1.411407724E1
9.264178912E1,4.359833679E0,-9.590256958E0,-3.848497009E-1,1.054178768E1
9.265177412E1,2.505789185E-1,-9.268126831E0,-1.127769791E1,1.459956968E1
9.266176012E1,-2.150577850E0,-8.455167389E0,-1.328936462E1,1.589723412E1
9.267174513E1,1.383273468E0,-3.819008331E0,-1.709145813E0,4.406750450E0
9.268173112E1,3.891307983E0,-3.632196808E0,3.437302094E0,6.336416744E0
9.269171613E1,3.840563507E0,-4.081861725E0,4.736151123E0,7.337755151E0
9.270170212E1,3.742068329E0,-3.390449524E0,4.378245392E0,6.683356646E0
9.271168713E1,4.200564880E0,-3.806434479E0,4.142186279E0,7.020783142E0
9.272167212E1,4.107458496E0,-6.170318756E0,3.665876770E0,8.269383371E0
9.273165813E1,2.998714142E0,-1.006327332E1,3.229833527E0,1.098606303E1
9.274164312E1,1.164578247E0,-1.253523285E1,2.746937714E0,1.288541702E1
9.275162913E1,-1.692081299E0,-1.322844131E1,9.532177734E-1,1.337024393E1
9.276161412E1,-3.453767853E0,-1.201940552E1,-7.201524353E-1,1.252650154E1
9.277160013E1,-4.013453979E0,-1.061263092E1,-8.650511169E-1,1.137910635E1
9.278158512E1,-3.872447205E0,-9.763596497E0,-1.745370483E-1,1.050495726E1
9.279157013E1,-3.148103485E0,-9.146429901E0,4.245172119E-1,9.682352522E0
9.280155612E1,-2.116897888E0,-8.925189972E0,3.279679871E-1,9.178661978E0
9.281154113E1,-1.363065491E0,-9.134305115E0,-8.198451233E-1,9.271764853E0
9.282152712E1,-1.336720276E-1,-9.499994659E0,-1.983225861E0,9.705717467E0
9.283151213E1,9.608518982E-1,-9.575587463E0,-2.729124756E0,1.000316118E1
9.284149812E1,1.441352692E0,-9.694739685E0,-2.897823944E0,1.022070735E1
9.285148313E1,2.024090881E0,-9.517508240E0,-2.795586548E0,1.012399186E1
9.286146812E1,2.487078094E0,-9.227261810E0,-2.748883667E0,9.944057491E0
9.287145413E1,2.495161285E0,-9.368567963E0,-2.285746765E0,9.960950446E0
9.288143912E1,2.538870392E0,-9.471703491E0,-1.679357758E0,9.948832714E0
9.289142513E1,2.027234344E0,-9.125922546E0,-4.921765137E-1,9.361323578E0
9.290141012E1,1.424886932E0,-8.919052734E0,4.858895874E-1,9.045213825E0
9.291139613E1,9.217831421E-1,-8.652756500E0,9.132508850E-1,8.749508923E0
9.292138112E1,7.219487000E-1,-8.529412994E0,9.623487854E-1,8.613838351E0
9.293136613E1,4.481680298E-1,-8.793763275E0,1.125359802E0,8.876799074E0
9.294135212E1,2.880010986E-1,-8.867859192E0,1.164727936E0,8.948657019E0
9.295133713E1,3.177891541E-1,-8.893006897E0,1.075214081E0,8.963405990E0
9.296132312E1,4.195774841E-1,-9.097032623E0,5.421725464E-1,9.122828448E0
9.297130813E1,5.523513794E-1,-9.309740295E0,1.154100037E-1,9.326825606E0
9.298129312E1,8.849597168E-1,-9.456584930E0,-5.703140259E-2,9.498073743E0
9.299127913E1,1.204395447E0,-9.463021545E0,-3.092568970E-1,9.544369282E0
9.300126412E1,1.451381836E0,-9.521400146E0,-6.153703308E-1,9.651023294E0
9.301125013E1,1.414259033E0,-9.901010742E0,-1.205742645E0,1.007392464E1
9.302123512E1,6.441105652E-1,-1.062266006E1,-1.873054962E0,1.080574478E1
9.303122112E1,-2.447410583E-1,-1.131047974E1,-2.324216766E0,1.154940837E1
9.304120612E1,-1.204395447E0,-1.198018707E1,-2.411934357E0,1.227977516E1
9.305119113E1,-2.390977936E0,-1.262459702E1,-1.931732941E0,1.299341439E1
9.306117712E1,-3.783382416E0,-1.303564224E1,-1.030906219E0,1.361266759E1
9.307116213E1,-4.822820892E0,-1.338456665E1,-2.415975952E-1,1.422900542E1
9.308114812E1,-5.198988647E0,-1.359757370E1,-3.538641357E-1,1.456189250E1
9.309113313E1,-4.387376404E0,-1.379201935E1,-1.324894867E0,1.453355482E1
9.310111912E1,-2.409389648E0,-1.399005753E1,-3.041525116E0,1.451818663E1
9.311110413E1,-3.932322693E-1,-1.374860962E1,-4.852459259E0,1.458510401E1
9.312108912E1,4.221221924E-1,-1.356494156E1,-4.816533966E0,1.440086199E1
9.313107512E1,-3.954776001E-1,-1.441831696E1,-2.831062775E0,1.469895176E1
9.314106012E1,-1.605411530E0,-1.562031738E1,-1.710193634E0,1.579545579E1
9.315104612E1,-1.809137878E0,-1.507859390E1,-2.771636353E0,1.543758213E1
9.316103112E1,-1.536105652E0,-1.337468719E1,-3.926185455E0,1.402343789E1
9.317101712E1,-1.381028137E0,-1.207089844E1,-3.744463348E0,1.271356888E1
9.318100212E1,-1.243613892E0,-1.095586716E1,-2.743644562E0,1.136244631E1
9.319098713E1,-7.234455872E-1,-9.588311005E0,-1.316212921E0,9.705230440E0
9.320097313E1,-8.768765259E-1,-9.486073608E0,-3.607498169E-1,9.533343872E0
9.321095813E1,-1.142873383E0,-9.709558868E0,1.936822357E0,9.966592890E0
9.322094413E1,-1.278491364E0,-9.948611755E0,4.532873840E0,1.100710504E1
9.323092912E1,4.733157349E-1,-1.031519943E1,5.298381958E0,1.160604233E1
9.324091513E1,2.277663574E0,-1.097622482E1,4.696932678E0,1.215427659E1
9.325090012E1,3.337609406E0,-1.196506851E1,3.730542297E0,1.296994398E1
9.326088512E1,4.377796326E0,-1.306827438E1,1.642833710E0,1.387961810E1
9.327087112E1,4.882247314E0,-1.443568085E1,-1.918710022E0,1.535925351E1
9.328085612E1,4.443060608E0,-1.513397873E1,-4.708608398E0,1.646053136E1
9.329084212E1,4.146976318E0,-1.432805466E1,-4.807702332E0,1.567177605E1
9.330082713E1,3.577410736E0,-1.312395859E1,-2.389031982E0,1.381099672E1
9.331081312E1,2.971470795E0,-1.207239532E1,4.665797424E-1,1.244146552E1
9.332079813E1,2.048789520E0,-1.145088776E1,2.627186737E0,1.192570665E1
9.333078312E1,9.813592529E-1,-1.111588440E1,3.722010040E0,1.176347358E1
9.334076913E1,-6.523434448E-1,-1.137754028E1,3.504512329E0,1.192290156E1
9.335075412E1,-2.530038757E0,-1.189980423E1,1.344055023E0,1.223980885E1
9.336074013E1,-3.605851593E0,-1.227492416E1,-7.214996338E-2,1.279379281E1
9.337072512E1,-2.971321106E0,-1.185370010E1,-4.568499756E-1,1.222896836E1
9.338071012E1,-1.074465637E0,-1.050829788E1,-3.662882996E-1,1.056943555E1
9.339069612E1,7.978408813E-2,-8.623267822E0,-4.278103638E-1,8.634242013E0
9.340068113E1,1.652862854E0,-6.755751343E0,-3.275189209E-1,6.962715021E0
9.341066712E1,2.490520935E0,-5.236111450E0,1.945953369E-1,5.801501960E0
9.342065137E1,2.978506165E0,-4.183200989E0,2.914439392E-1,5.143501634E0
9.343063737E1,3.451821899E0,-3.403921509E0,2.612068176E-1,4.854892899E0
9.344062237E1,3.870052185E0,-2.627186737E0,1.017883301E-1,4.678650973E0
9.345060738E1,3.927083588E0,-2.083517303E0,-1.294807434E-1,4.447448158E0
9.346059337E1,3.780538330E0,-1.944157104E0,-3.547622681E-1,4.265919969E0
9.347057838E1,3.659739532E0,-2.239792328E0,-4.987628174E-1,4.319621218E0
9.348056438E1,3.501967621E0,-2.794987793E0,-5.677693176E-1,4.516425133E0
9.349054938E1,3.164569244E0,-3.342549133E0,-5.114863586E-1,4.631279683E0
9.350053538E1,2.870281219E0,-3.832480316E0,-5.427713013E-1,4.818819393E0
9.351052037E1,2.526446228E0,-4.136647797E0,-9.604028320E-1,4.941372192E0
9.352050537E1,2.401007080E0,-4.012555847E0,-1.724414063E0,4.983878338E0
9.353049137E1,2.400558014E0,-3.521876221E0,-2.623145142E0,5.004715909E0
9.354047637E1,2.491868134E0,-3.167563019E0,-3.571722565E0,5.385170782E0
9.355046237E1,2.329156494E0,-3.234922943E0,-4.501139832E0,6.012483364E0
9.356044737E1,1.960323486E0,-3.935915222E0,-5.064268799E0,6.706796200E0
9.357043337E1,1.574725342E0,-5.458848267E0,-6.050867157E0,8.300107087E0
9.358041838E1,6.864724731E-1,-8.250093842E0,-7.774083710E0,1.135656948E1
