"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.188947396E1,-1.205443268E0,7.802973633E0,6.463259583E0,1.020358836E1
7.189951296E1,-9.424401855E-1,8.312064972E0,6.878346405E0,1.083006311E1
7.190955096E1,-7.461982727E-1,8.772058411E0,6.899003448E0,1.118490363E1
7.191958996E1,-4.043092346E-1,9.345066833E0,6.915768585E0,1.163278106E1
7.192962796E1,1.972897339E-1,9.934840393E0,7.195237427E0,1.226830952E1
7.193966596E1,1.031355286E0,1.032777328E1,7.556136932E0,1.283829428E1
7.194970496E1,1.825154572E0,1.051653076E1,7.767647095E0,1.320094504E1
7.195974296E1,2.138453064E0,1.056922119E1,7.963589630E0,1.340522950E1
7.196978096E1,1.965861969E0,1.050635193E1,8.424481201E0,1.360955281E1
7.197981996E1,1.388811951E0,1.018871246E1,9.449100494E0,1.396510510E1
7.198985796E1,1.368304596E0,9.321416016E0,1.053928345E1,1.413639097E1
7.199989696E1,1.693727875E0,8.324938202E0,1.147708328E1,1.427924196E1
7.200993496E1,1.901944885E0,7.552394714E0,1.237461685E1,1.462146376E1
7.201997296E1,1.968706055E0,6.667584686E0,1.319850357E1,1.491753953E1
7.203001196E1,2.045646057E0,5.634882202E0,1.370699615E1,1.496055844E1
7.204004996E1,1.759590912E0,4.603227539E0,1.341854599E1,1.429486763E1
7.205008796E1,1.165626068E0,3.768413544E0,1.242940292E1,1.304030988E1
7.206012696E1,4.833448792E-1,3.276835785E0,1.130194748E1,1.177732108E1
7.207016496E1,-1.020877075E-1,3.204087067E0,1.009665390E1,1.059334771E1
7.208020396E1,-3.236270142E-1,3.605701904E0,8.624465332E0,9.353460479E0
7.209024196E1,-8.128097534E-2,4.388424225E0,7.086862793E0,8.335976129E0
7.210027996E1,7.210505676E-1,5.386997681E0,5.895340576E0,8.018397498E0
7.211031896E1,1.872306519E0,6.344556427E0,5.313650208E0,8.484916410E0
7.212035696E1,3.117566986E0,6.991810455E0,5.376968536E0,9.355021539E0
7.213039496E1,4.100273438E0,7.294780426E0,6.083798676E0,1.034594945E1
7.214043396E1,4.490212555E0,7.393275604E0,7.064858551E0,1.116847166E1
7.215047196E1,4.344116364E0,7.256310425E0,7.899971924E0,1.157302659E1
7.216050996E1,3.755240936E0,7.087012482E0,8.505911865E0,1.169094167E1
7.217054896E1,2.913690948E0,6.867119751E0,8.699459381E0,1.145982208E1
7.218058696E1,1.953587494E0,6.482719116E0,8.606951752E0,1.095087986E1
7.219062596E1,1.167721710E0,6.327791290E0,8.475225677E0,1.064114500E1
7.220066396E1,6.610253906E-1,6.188880157E0,8.129295044E0,1.023839001E1
7.221070196E1,2.302212524E-1,5.969137115E0,7.594307556E0,9.662148156E0
7.222074096E1,7.289840698E-2,5.934409332E0,7.078929291E0,9.237627845E0
7.223077896E1,1.134640503E-1,5.719606018E0,6.564748535E0,8.707622547E0
7.224081696E1,9.924362183E-2,5.603447571E0,6.250701599E0,8.395221525E0
7.225085596E1,-6.212081909E-2,5.515729980E0,6.015091553E0,8.161400774E0
7.226089396E1,-3.818559265E-1,5.296735382E0,5.640420685E0,7.746971354E0
7.227093296E1,-6.071374512E-1,5.213358765E0,5.191504211E0,7.382373702E0
7.228097096E1,-7.942483521E-1,5.174140320E0,4.692142639E0,7.029847867E0
7.229100896E1,-9.680369568E-1,5.096451874E0,4.310286713E0,6.744589594E0
7.230104796E1,-6.589297485E-1,5.353916473E0,4.132755890E0,6.795460342E0
7.231108596E1,-5.080435181E-1,5.496270447E0,4.134552155E0,6.896493207E0
7.232112396E1,-4.463717651E-1,5.614823914E0,4.157604218E0,7.000797680E0
7.233116296E1,-1.401086426E-1,5.692362671E0,4.028273163E0,6.974927088E0
7.234120096E1,2.921923828E-1,5.746999054E0,3.903432770E0,6.953428068E0
7.235123996E1,8.461903381E-1,5.730383606E0,3.886667633E0,6.975637580E0
7.236127796E1,1.297202454E0,5.749244385E0,3.908222809E0,7.071827962E0
7.237131596E1,1.593586121E0,5.814957733E0,3.923491058E0,7.193541009E0
7.238135496E1,1.913321228E0,5.951174469E0,3.890110474E0,7.362760025E0
7.239139296E1,2.289189606E0,6.145320740E0,3.832929382E0,7.595834628E0
7.240143096E1,2.713557129E0,6.391408997E0,3.775448914E0,7.903639399E0
7.241146996E1,3.112627258E0,6.677314453E0,3.938609619E0,8.353898640E0
7.242150796E1,3.351979523E0,6.880442047E0,4.350702667E0,8.803684637E0
7.243154596E1,3.234324188E0,7.024442596E0,4.733756104E0,9.067088485E0
7.244158496E1,2.883453827E0,7.181615753E0,5.114264832E0,9.276077596E0
7.245162296E1,2.439477081E0,7.387886810E0,5.455555115E0,9.502368208E0
7.246166196E1,2.055375824E0,7.657925262E0,5.780529327E0,9.812385460E0
7.247169996E1,1.821262665E0,7.991132355E0,5.981112213E0,1.014637360E1
7.248173796E1,1.635648651E0,8.327033844E0,6.133794708E0,1.047082980E1
7.249177696E1,1.441502380E0,8.524473267E0,6.238127747E0,1.066108866E1
7.250181496E1,1.465153198E0,8.816366272E0,6.294410706E0,1.093135830E1
7.251185296E1,1.721869354E0,9.121282196E0,6.327641602E0,1.123395172E1
7.252189196E1,1.906884613E0,9.496402130E0,6.394253082E0,1.160621966E1
7.253192996E1,2.267185364E0,1.005519012E1,6.369404755E0,1.211677741E1
7.254196896E1,2.630928955E0,1.066217789E1,6.172264709E0,1.259764566E1
7.255200696E1,2.832859039E0,1.133293304E1,6.020180969E0,1.314165289E1
7.256204496E1,2.851270752E0,1.205967178E1,6.065536652E0,1.379696210E1
7.257208396E1,2.777923279E0,1.265438507E1,6.149362335E0,1.434102424E1
7.258212196E1,2.424208832E0,1.269240601E1,6.308930511E0,1.437972750E1
7.259215996E1,1.497485962E0,1.172826096E1,7.011120300E0,1.374592220E1
7.260219896E1,8.367599487E-2,9.849068756E0,8.587342529E0,1.306727243E1
7.261223696E1,-1.285826111E0,7.880362701E0,1.043749512E1,1.314133819E1
7.262227621E1,-2.106868744E0,6.122867432E0,1.214259933E1,1.376121797E1
7.263231421E1,-2.678829346E0,4.702770538E0,1.318757629E1,1.425497618E1
7.264235221E1,-3.296445007E0,4.038601685E0,1.325748093E1,1.424561876E1
7.265239121E1,-4.054768066E0,4.280199280E0,1.243284576E1,1.375997470E1
7.266242921E1,-4.272864532E0,5.445226593E0,1.070049820E1,1.274396036E1
7.267246721E1,-3.760330353E0,6.754853210E0,8.043523407E0,1.115645083E1
7.268250621E1,-2.950514374E0,7.995623016E0,6.045628052E0,1.044916939E1
7.269254421E1,-1.682351532E0,8.983119507E0,5.027445374E0,1.043081731E1
7.270258321E1,-7.526348877E-1,9.594298553E0,4.532574463E0,1.063772792E1
7.271262121E1,8.202941895E-2,9.394613800E0,4.533173218E0,1.043145036E1
7.272265921E1,4.251159668E-1,9.232201538E0,5.043761444E0,1.052871304E1
7.273269821E1,6.608757019E-1,8.978628845E0,5.536237335E0,1.056893828E1
7.274273621E1,8.494834900E-1,8.585396576E0,6.067033539E0,1.054701629E1
7.275277421E1,9.493258667E-1,8.189469910E0,6.402336273E0,1.043832107E1
7.276281321E1,1.054856415E0,7.766599274E0,6.619983673E0,1.025948196E1
7.277285121E1,1.096918945E0,7.393275604E0,6.803651733E0,1.010709811E1
7.278288921E1,1.211730194E0,6.933880920E0,6.823560333E0,9.803467259E0
7.279292821E1,1.327589264E0,6.538103943E0,6.736740875E0,9.481190539E0
7.280296621E1,1.584604797E0,6.189778290E0,6.497538300E0,9.112756531E0
7.281300521E1,1.707050171E0,5.881120148E0,6.146368561E0,8.676372569E0
7.282304321E1,1.726360016E0,5.597909088E0,5.697003021E0,8.171459385E0
7.283308121E1,1.696272583E0,5.329816589E0,5.216202850E0,7.648075426E0
7.284312021E1,1.583407288E0,5.127587128E0,4.669988708E0,7.113938637E0
7.285315821E1,1.473835144E0,5.096002808E0,4.165986786E0,6.745137548E0
7.286319621E1,1.361568604E0,5.063071289E0,3.745211792E0,6.443226778E0
7.287323521E1,1.365909576E0,5.053640900E0,3.514242096E0,6.305148121E0
7.288327321E1,1.280137939E0,5.114713898E0,3.409010925E0,6.278567264E0
7.289331221E1,1.098266144E0,5.190007324E0,3.289409637E0,6.242001307E0
7.290335021E1,9.045689392E-1,5.376669159E0,3.135379944E0,6.289469262E0
7.291338821E1,8.036787415E-1,5.659880219E0,3.020119629E0,6.465389871E0
7.292342721E1,8.167016602E-1,6.034251709E0,3.031196594E0,6.802010591E0
7.293346521E1,7.499404907E-1,6.405779114E0,3.179987183E0,7.190878616E0
7.294350321E1,5.774990845E-1,6.614295502E0,3.437751160E0,7.476666584E0
7.295354221E1,4.638853455E-1,6.932533722E0,3.841761017E0,7.939416926E0
7.296358021E1,5.691165161E-1,7.038363647E0,4.137545929E0,8.184237457E0
7.297361921E1,7.331753540E-1,7.221732330E0,4.547543335E0,8.565694037E0
7.298365721E1,7.604187012E-1,7.485932922E0,5.032834167E0,9.052449838E0
7.299369521E1,6.649172974E-1,7.672145691E0,5.259313202E0,9.325465665E0
7.300373421E1,1.905537415E-1,7.995473328E0,5.409450989E0,9.655364543E0
7.301377221E1,-4.206253052E-1,8.370443573E0,5.530249786E0,1.004116099E1
7.302381021E1,-8.003855896E-1,8.636290741E0,5.507646790E0,1.027425462E1
7.303384921E1,-9.728269958E-1,9.040450287E0,5.542524261E0,1.064874213E1
7.304388721E1,-7.156617737E-1,9.328002319E0,5.591771851E0,1.089916104E1
7.305392621E1,-4.490661621E-2,9.396110687E0,5.713917847E0,1.099717099E1
7.306396421E1,1.101259918E0,9.306896210E0,6.613247681E0,1.147022822E1
7.307400221E1,2.114353180E0,9.125772858E0,7.793842621E0,1.218581973E1
7.308404121E1,2.127226410E0,8.840166779E0,8.867559814E0,1.270067943E1
7.309407921E1,1.808988190E0,8.888067169E0,9.287586365E0,1.298188880E1
7.310411721E1,2.234104156E0,9.290280762E0,8.909772034E0,1.306463071E1
7.311415621E1,2.944377136E0,9.906249847E0,8.318052521E0,1.326624063E1
7.312419421E1,3.112627258E0,1.084375031E1,7.679779816E0,1.364750480E1
7.313423221E1,2.735112305E0,1.158291321E1,7.231462097E0,1.392618978E1
7.314427121E1,2.305355988E0,1.191297684E1,6.890620880E0,1.395400801E1
7.315430921E1,1.883084106E0,1.173559570E1,6.605912933E0,1.359809906E1
7.316434821E1,1.591191101E0,1.119102814E1,6.779402161E0,1.318071673E1
7.317438621E1,1.395697632E0,1.022598495E1,7.830815735E0,1.295532382E1
7.318442421E1,1.263073425E0,8.836125183E0,9.021739197E0,1.269110873E1
7.319446321E1,9.412426758E-1,7.411387939E0,9.668993225E0,1.221900319E1
7.320450121E1,6.358776855E-1,6.367309113E0,9.678573303E0,1.160266120E1
7.321453921E1,5.763015747E-1,5.717510376E0,9.053173828E0,1.072296623E1
7.322457821E1,2.577639771E-1,5.432952118E0,8.088280334E0,9.746983623E0
7.323461621E1,1.631607056E-2,5.592969360E0,7.122039642E0,9.055662380E0
7.324465521E1,1.546284485E-1,6.143823853E0,6.102659454E0,8.661000745E0
7.325469321E1,7.945477295E-1,6.967560883E0,5.114414520E0,8.679599451E0
7.326473121E1,1.782642975E0,7.878416748E0,4.499942322E0,9.246445119E0
7.327477021E1,2.841241608E0,8.772657166E0,4.323309631E0,1.018445746E1
7.328480821E1,3.819906464E0,9.424401855E0,4.613406372E0,1.116667158E1
7.329484621E1,4.568948822E0,9.761351166E0,5.256319427E0,1.199117024E1
7.330488521E1,4.857848053E0,9.853559418E0,5.943540344E0,1.249067623E1
7.331492321E1,4.376149750E0,9.600585480E0,6.554120636E0,1.242088666E1
7.332496221E1,3.306623840E0,9.119186554E0,7.238946533E0,1.210353963E1
7.333500021E1,2.314337311E0,8.660690002E0,7.676486664E0,1.180220979E1
7.334503821E1,1.631756744E0,8.308173065E0,7.702233124E0,1.144608076E1
7.335507721E1,1.096918945E0,8.062084808E0,7.270530853E0,1.091151051E1
7.336511521E1,7.268884277E-1,7.837102661E0,6.605164490E0,1.027505440E1
7.337515321E1,5.297483826E-1,7.641160126E0,5.872288513E0,9.651514586E0
7.338519221E1,5.539979553E-1,7.478897552E0,5.056484985E0,9.044825191E0
7.339523021E1,6.430627441E-1,7.264692993E0,4.347708893E0,8.490692940E0
7.340526921E1,5.203179932E-1,6.942712555E0,3.767066345E0,7.915982395E0
7.341530721E1,3.728746033E-1,6.648723907E0,3.213068390E0,7.393806431E0
7.342534521E1,3.153941345E-1,6.374045105E0,2.847977600E0,6.988483446E0
7.343538421E1,1.981878662E-1,6.116580505E0,2.726729736E0,6.699767949E0
7.344542221E1,-7.574249268E-2,5.977669373E0,2.649640045E0,6.539025954E0
7.345546021E1,-2.290237427E-1,5.952821045E0,2.513273621E0,6.465684384E0
7.346549921E1,-1.504371643E-1,6.072422333E0,2.356100464E0,6.515224764E0
7.347553721E1,6.975494385E-2,6.195915527E0,2.227368164E0,6.584482053E0
7.348557521E1,1.875599670E-1,6.270161133E0,2.175426178E0,6.639471246E0
7.349561421E1,1.676513672E-1,6.294261017E0,2.145787811E0,6.652084941E0
7.350565221E1,2.918930054E-1,6.402635651E0,2.277663574E0,6.801962670E0
7.351569121E1,6.140231323E-1,6.543193359E0,2.427052917E0,7.005782584E0
7.352572921E1,8.681945801E-1,6.604715424E0,2.543211365E0,7.130494492E0
7.353576721E1,1.014141083E0,6.728058929E0,2.733765106E0,7.332716465E0
7.354580621E1,1.348246307E0,6.969207458E0,2.949167175E0,7.686690298E0
7.355584421E1,1.469494171E0,7.193141785E0,3.141816559E0,7.985719325E0
7.356588221E1,1.501228180E0,7.428452454E0,3.211571503E0,8.231025660E0
7.357592121E1,1.678309937E0,7.714956665E0,3.355871429E0,8.578994908E0
7.358595921E1,1.764680328E0,7.864196320E0,3.451971588E0,8.767883910E0
7.359599821E1,1.757794647E0,8.106242981E0,3.456013184E0,8.985824637E0
7.360603621E1,1.643731842E0,8.471034393E0,3.471431122E0,9.301134990E0
7.361607421E1,1.393152924E0,8.880582733E0,3.574866028E0,9.673949135E0
7.362611308E1,1.281185760E0,9.386530609E0,3.636388092E0,1.014749783E1
7.363615108E1,1.192120972E0,9.875863037E0,3.802093506E0,1.064940084E1
7.364618908E1,1.162183228E0,1.023496628E1,3.945495300E0,1.103050940E1
7.365622808E1,1.252595215E0,1.049033524E1,4.039799194E0,1.131088439E1
7.366626608E1,1.331032104E0,1.068343369E1,4.189787292E0,1.155256332E1
7.367630508E1,1.362466736E0,1.091919342E1,4.400848389E0,1.185126859E1
7.368634308E1,1.613794098E0,1.112845825E1,4.494852905E0,1.210993877E1
7.369638108E1,2.127376099E0,1.150058441E1,4.373006287E0,1.248648689E1
7.370642008E1,2.741848297E0,1.189980423E1,4.155807953E0,1.289937256E1
7.371645808E1,3.256178741E0,1.252804779E1,3.731440430E0,1.347138928E1
7.372649608E1,3.028502197E0,1.327768890E1,3.416794739E0,1.404077400E1
7.373653508E1,2.214794312E0,1.327694046E1,3.079246674E0,1.380812159E1
7.374657308E1,9.189390564E-1,1.261142441E1,2.775528259E0,1.294588860E1
7.375661208E1,-7.306306458E-1,1.214125214E1,3.412753143E0,1.263292162E1
7.376665008E1,-2.132315826E0,1.129206802E1,4.873116302E0,1.248218064E1
7.377668808E1,-3.120261383E0,9.980196075E0,6.218518524E0,1.216594910E1
7.378672708E1,-3.749103699E0,8.602910156E0,7.504344635E0,1.201586577E1
7.379676508E1,-3.976181488E0,7.209906921E0,8.427624664E0,1.178208957E1
7.380680308E1,-4.019890594E0,6.115682373E0,9.185798035E0,1.174478509E1
7.381684208E1,-4.193529510E0,5.763913879E0,9.981094208E0,1.226501670E1
7.382688008E1,-4.507875824E0,5.763614502E0,9.856702881E0,1.227578056E1
7.383691908E1,-4.482728119E0,6.422843628E0,8.606951752E0,1.163732745E1
7.384695708E1,-3.933819580E0,7.886350250E0,7.053482208E0,1.128809408E1
7.385699508E1,-2.794089661E0,9.235195312E0,5.592819672E0,1.115237201E1
7.386703408E1,-1.466500397E0,1.038061340E1,4.671784973E0,1.147751423E1
7.387707208E1,-2.321672058E-1,1.107412125E1,4.270319824E0,1.187121284E1
7.388711008E1,7.673043823E-1,1.142918289E1,4.163292389E0,1.218802614E1
7.389714908E1,1.632505188E0,1.149669250E1,4.331243134E0,1.239349341E1
7.390718708E1,2.229463806E0,1.126123215E1,4.773423615E0,1.243267595E1
7.391722508E1,2.281555481E0,1.068253555E1,5.306315460E0,1.214409507E1
7.392726408E1,1.783990173E0,9.773625641E0,5.752387848E0,1.148025893E1
7.393730208E1,9.235794067E-1,8.795559540E0,5.843398590E0,1.060000819E1
7.394734108E1,1.317260742E-1,7.794740753E0,5.507646790E0,9.545130084E0
7.395737908E1,-3.824546814E-1,7.151528320E0,4.990322571E0,8.728914495E0
7.396741708E1,-4.326004028E-1,6.854695587E0,4.235142975E0,8.069103464E0
7.397745608E1,-1.106199646E-1,6.678511963E0,3.406615906E0,7.497985779E0
7.398749408E1,3.138972473E-1,6.479276276E0,2.675685883E0,7.017039795E0
7.399753208E1,6.628216553E-1,6.219865723E0,2.087409210E0,6.594189819E0
7.400757108E1,9.818083191E-1,6.158792725E0,1.615590363E0,6.442422496E0
7.401760908E1,1.239572296E0,6.187982025E0,1.201701050E0,6.424309024E0
7.402764808E1,1.218466187E0,6.072721710E0,9.981243896E-1,6.273664090E0
7.403768608E1,1.070573730E0,5.902525635E0,9.425898743E-1,6.072430539E0
7.404772408E1,8.728349304E-1,5.797593842E0,9.002279663E-1,5.931639365E0
7.405776308E1,5.777984619E-1,5.833818512E0,8.605604553E-1,5.925188081E0
7.406780108E1,2.948867798E-1,5.975424042E0,8.306227112E-1,6.040081521E0
7.407783908E1,1.758842468E-1,6.243965607E0,9.532177734E-1,6.318755090E0
7.408787808E1,7.185058594E-2,6.514153748E0,1.072819061E0,6.602295229E0
7.409791608E1,7.334747314E-2,6.816974030E0,1.365011444E0,6.952680851E0
7.410795508E1,2.754272461E-2,7.122339020E0,1.872007141E0,7.364297825E0
7.411799308E1,8.532257080E-3,7.316784668E0,2.381547546E0,7.694620159E0
7.412803108E1,-9.430389404E-2,7.538024597E0,2.764301605E0,8.029450256E0
7.413807008E1,-3.156935120E-1,7.798183594E0,3.117566986E0,8.404198574E0
7.414810808E1,-6.222560120E-1,7.952213287E0,3.546574860E0,8.729438238E0
7.415814608E1,-8.681945801E-1,8.166417847E0,3.990701294E0,9.130708576E0
7.416818508E1,-1.063987427E0,8.386460266E0,4.441114655E0,9.549255699E0
7.417822308E1,-1.150806885E0,8.629854126E0,4.833448792E0,9.957959929E0
7.418826208E1,-1.159488831E0,8.966354370E0,5.111420746E0,1.038588210E1
7.419830008E1,-1.221759338E0,9.288933563E0,5.334456940E0,1.078116012E1
7.420833808E1,-1.209784241E0,9.591005402E0,5.479654999E0,1.111204668E1
7.421837708E1,-1.011147308E0,9.914333038E0,5.589975586E0,1.142647126E1
7.422841508E1,-6.563850403E-1,1.019679565E1,5.742059326E0,1.172078190E1
7.423845308E1,-1.511856079E-2,1.078147980E1,5.739963684E0,1.221424244E1
7.424849208E1,5.292993164E-1,1.143876297E1,5.361550598E0,1.264403736E1
7.425853008E1,9.418414307E-1,1.175266022E1,4.936434631E0,1.278203717E1
7.426856808E1,1.580862579E0,1.171239395E1,4.643194427E0,1.269797437E1
7.427860708E1,2.086960144E0,1.183663559E1,4.726870422E0,1.291528740E1
7.428864508E1,2.349214783E0,1.237461685E1,4.873565369E0,1.350561334E1
7.429868408E1,2.493814087E0,1.221909027E1,4.941224670E0,1.341420803E1
7.430872208E1,2.385589142E0,1.192001221E1,5.319039001E0,1.326913345E1
7.431876008E1,1.956880646E0,1.156510025E1,6.029910736E0,1.318865987E1
7.432879908E1,1.629361725E0,1.125449615E1,6.800059204E0,1.324987957E1
7.433883708E1,1.759740601E0,1.081530945E1,7.424111481E0,1.323574844E1
7.434887508E1,1.983375549E0,1.016551071E1,8.088579712E0,1.314140435E1
7.435891408E1,2.205064545E0,9.305848389E0,8.760233002E0,1.296930245E1
7.436895208E1,2.361638947E0,8.491392059E0,9.266330566E0,1.278850890E1
7.437899108E1,2.537523193E0,7.824079742E0,9.607321472E0,1.264736627E1
7.438902908E1,2.553090820E0,7.223079529E0,9.622290344E0,1.229957813E1
7.439906708E1,2.278262329E0,6.836583252E0,9.147777100E0,1.164522115E1
7.440910608E1,1.656754761E0,6.792874146E0,8.288863220E0,1.084404117E1
7.441914408E1,1.091530151E0,6.995552673E0,7.274722137E0,1.015139288E1
7.442918208E1,7.638615417E-1,7.324568481E0,6.233038330E0,9.647981899E0
7.443922108E1,7.402107239E-1,7.734865265E0,5.373675385E0,9.447350937E0
7.444925908E1,9.258247375E-1,8.208630066E0,4.791086884E0,9.549516874E0
7.445929808E1,1.360820160E0,8.593928833E0,4.404590607E0,9.752326015E0
7.446933608E1,1.875150604E0,8.880882111E0,4.195325775E0,9.999350739E0
7.447937408E1,2.251318359E0,9.016200714E0,4.084556122E0,1.015105455E1
7.448941308E1,2.514171753E0,9.028624878E0,4.142635345E0,1.024688023E1
7.449945108E1,2.639610901E0,9.019194489E0,4.316124573E0,1.034129326E1
7.450948908E1,2.632575531E0,8.901838531E0,4.479884033E0,1.030740239E1
7.451952808E1,2.619253235E0,8.692573700E0,4.611759796E0,1.018281167E1
7.452956608E1,2.416425018E0,8.375832367E0,4.670587463E0,9.889796002E0
7.453960508E1,2.120789795E0,7.977810059E0,4.680317230E0,9.489392608E0
7.454964308E1,1.992207184E0,7.656278687E0,4.619842987E0,9.161355905E0
7.455968108E1,1.691931610E0,7.364086304E0,4.442611542E0,8.765226579E0
7.456972008E1,1.221010895E0,6.975943451E0,4.283193054E0,8.276496685E0
7.457975808E1,6.451583862E-1,6.608607330E0,4.067341919E0,7.786731694E0
7.458979608E1,2.094145203E-1,6.383026428E0,3.882476349E0,7.473988455E0
7.459983508E1,-4.715194702E-2,6.228547668E0,3.742218018E0,7.266445146E0
7.460987308E1,-1.860630798E-1,6.106701050E0,3.632945251E0,7.108073465E0
7.461991108E1,-3.573069763E-1,6.087690582E0,3.614533539E0,7.088899605E0
7.462995146E1,-5.051994324E-1,6.105503540E0,3.606899414E0,7.109298371E0
7.463998946E1,-6.092330933E-1,6.233487396E0,3.580404510E0,7.214348657E0
7.465002846E1,-6.152206421E-1,6.369704132E0,3.486998749E0,7.287714830E0
7.466006646E1,-4.674778748E-1,6.444398804E0,3.432661743E0,7.316555074E0
7.467010446E1,-2.606080627E-1,6.547833710E0,3.405717773E0,7.385184927E0
7.468014346E1,-1.930984497E-2,6.669979706E0,3.351530457E0,7.464700834E0
7.469018146E1,1.692979431E-1,6.813082123E0,3.238964539E0,7.545703485E0
7.470021946E1,3.466790771E-1,6.968608704E0,3.153941345E0,7.656960210E0
7.471025846E1,6.165678406E-1,7.101382599E0,3.084485779E0,7.766842553E0
7.472029646E1,9.119036865E-1,7.252119141E0,3.013084259E0,7.905914059E0
7.473033546E1,1.206640778E0,7.494764557E0,2.879112854E0,8.118914247E0
7.474037346E1,1.475032654E0,7.804769897E0,2.655328217E0,8.375017756E0
7.475041146E1,1.760339355E0,8.138426056E0,2.407743073E0,8.667756343E0
7.476045046E1,2.064057770E0,8.545878754E0,2.147135010E0,9.050003696E0
7.477048846E1,2.260599060E0,8.909472656E0,1.931732941E0,9.392582354E0
7.478052646E1,2.463576965E0,9.209897919E0,1.786085815E0,9.699563582E0
7.479056546E1,2.537074127E0,9.484427032E0,1.660047913E0,9.957251646E0
7.480060346E1,2.548450470E0,9.752070465E0,1.583856354E0,1.020323866E1
7.481064246E1,2.252066803E0,1.006596771E1,1.649270325E0,1.044584144E1
7.482068046E1,1.739532623E0,1.034588562E1,1.800306244E0,1.064445516E1
7.483071846E1,1.287472687E0,1.048614395E1,1.947300568E0,1.074284787E1
7.484075746E1,8.255332947E-1,1.066846481E1,2.327958984E0,1.095066389E1
7.485079546E1,5.971083069E-1,1.090632019E1,2.824626160E0,1.128197108E1
7.486083346E1,6.753955078E-1,1.111947693E1,3.287763062E0,1.161500375E1
7.487087246E1,9.271719360E-1,1.137739059E1,3.554059296E0,1.195558455E1
7.488091046E1,1.259630585E0,1.164129181E1,3.561992798E0,1.223904150E1
7.489094946E1,1.435365143E0,1.190788742E1,3.635340271E0,1.253290688E1
7.490098746E1,1.603315887E0,1.227148132E1,3.876039734E0,1.296856043E1
7.491102546E1,1.889670410E0,1.255828491E1,3.691473541E0,1.322529210E1
7.492106446E1,1.787582703E0,1.287188278E1,3.290307770E0,1.340548184E1
7.493110246E1,8.819659424E-1,1.353620132E1,3.508404236E0,1.401126370E1
7.494114046E1,-4.754113770E-1,1.361044693E1,3.881428528E0,1.416106525E1
7.495117946E1,-1.579665070E0,1.274434799E1,4.398752747E0,1.357434246E1
7.496121746E1,-2.597398682E0,1.156614807E1,5.036277008E0,1.287968739E1
7.497125646E1,-3.375031586E0,1.021909927E1,5.787265320E0,1.221938084E1
7.498129446E1,-3.498973846E0,8.911268921E0,6.650819550E0,1.165705505E1
7.499133246E1,-3.102598114E0,7.922425232E0,7.570656738E0,1.138884454E1
7.500137146E1,-2.738255768E0,7.390132141E0,8.294252014E0,1.144144721E1
7.501140946E1,-2.755170593E0,7.120393066E0,8.528963928E0,1.144701656E1
7.502144746E1,-2.841840363E0,6.994953918E0,8.126001892E0,1.109221996E1
7.503148646E1,-2.973865814E0,7.214846649E0,7.176376648E0,1.060180512E1
7.504152446E1,-3.051554260E0,7.648494873E0,6.297703857E0,1.036689592E1
7.505156246E1,-2.895279236E0,7.905211029E0,5.692811737E0,1.016282976E1
7.506160146E1,-2.470163269E0,8.013136597E0,5.356311493E0,9.949981784E0
7.507163946E1,-1.786834259E0,7.966134338E0,5.221441956E0,9.691002480E0
7.508167846E1,-1.001716919E0,7.774532776E0,5.331313477E0,9.479963083E0
7.509171646E1,3.068618774E-2,7.574698334E0,5.592071228E0,9.415320340E0
7.510175446E1,1.106049957E0,7.465425568E0,5.645659790E0,9.424935007E0
7.511179346E1,1.896256714E0,7.333699493E0,5.423372040E0,9.316217154E0
7.512183146E1,2.280807037E0,7.161557465E0,4.974006500E0,9.012809036E0
7.513186946E1,2.324366455E0,7.006030884E0,4.356390839E0,8.571189492E0
7.514190846E1,2.196981354E0,6.823859711E0,3.611988831E0,8.027344002E0
7.515194646E1,2.023941193E0,6.702761536E0,2.888543243E0,7.574102734E0
7.516198546E1,1.871109009E0,6.688541107E0,2.240241394E0,7.297692277E0
7.517202346E1,2.025737457E0,6.706503754E0,1.602567444E0,7.186725767E0
7.518206146E1,2.511477356E0,6.807543640E0,1.145118713E0,7.345846840E0
7.519210046E1,2.923720093E0,6.958878937E0,9.108558655E-1,7.602880615E0
7.520213846E1,3.369642792E0,6.972650299E0,8.472381592E-1,7.790388773E0
7.521217646E1,3.519481201E0,6.982380066E0,9.675878906E-1,7.878870835E0
7.522221546E1,3.343896332E0,7.011569366E0,1.196012878E0,7.859656129E0
7.523225346E1,2.983146515E0,6.981931000E0,1.353485413E0,7.712227070E0
7.524229246E1,2.622396698E0,6.986122284E0,1.503024445E0,7.611961080E0
7.525233046E1,2.341430969E0,7.129823456E0,1.731449432E0,7.701597148E0
7.526236846E1,2.164199524E0,7.252717896E0,1.987417145E0,7.825311710E0
7.527240746E1,2.154469757E0,7.195237427E0,2.239942017E0,7.837762551E0
7.528244546E1,2.241887970E0,7.187603302E0,2.702779541E0,7.999544996E0
7.529248346E1,2.459535370E0,7.160659332E0,3.284619598E0,8.253065019E0
7.530252246E1,2.713706818E0,7.099736023E0,3.632795563E0,8.424230522E0
7.531256046E1,2.776127014E0,7.226672058E0,3.691922607E0,8.576827081E0
